round,client_i,client_j,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,0,1,res9,cifar10,0.03,0,base.2,0.978128
1,0,1,res9,cifar10,0.03,1,base.6,0.902411
1,0,1,res9,cifar10,0.03,2,base.7,0.843169
1,0,1,res9,cifar10,0.03,3,base.11,0.766236
1,0,1,res9,cifar10,0.03,4,base.15,0.608851
1,0,1,res9,cifar10,0.03,5,base.16,0.517957
1,0,1,res9,cifar10,0.03,6,base.17,0.517957
1,0,1,res9,cifar10,0.03,7,base.18,0.517957
1,0,1,res9,cifar10,0.03,8,classifier,0.036394
1,0,2,res9,cifar10,0.03,0,base.2,0.961906
1,0,2,res9,cifar10,0.03,1,base.6,0.903016
1,0,2,res9,cifar10,0.03,2,base.7,0.888877
1,0,2,res9,cifar10,0.03,3,base.11,0.881255
1,0,2,res9,cifar10,0.03,4,base.15,0.867202
1,0,2,res9,cifar10,0.03,5,base.16,0.893271
1,0,2,res9,cifar10,0.03,6,base.17,0.893271
1,0,2,res9,cifar10,0.03,7,base.18,0.893271
1,0,2,res9,cifar10,0.03,8,classifier,0.693744
1,0,3,res9,cifar10,0.03,0,base.2,0.981566
1,0,3,res9,cifar10,0.03,1,base.6,0.773979
1,0,3,res9,cifar10,0.03,2,base.7,0.417582
1,0,3,res9,cifar10,0.03,3,base.11,0.251190
1,0,3,res9,cifar10,0.03,4,base.15,0.152529
1,0,3,res9,cifar10,0.03,5,base.16,0.134026
1,0,3,res9,cifar10,0.03,6,base.17,0.134026
1,0,3,res9,cifar10,0.03,7,base.18,0.134026
1,0,3,res9,cifar10,0.03,8,classifier,0.016257
1,0,4,res9,cifar10,0.03,0,base.2,0.957067
1,0,4,res9,cifar10,0.03,1,base.6,0.876586
1,0,4,res9,cifar10,0.03,2,base.7,0.711756
1,0,4,res9,cifar10,0.03,3,base.11,0.676836
1,0,4,res9,cifar10,0.03,4,base.15,0.680607
1,0,4,res9,cifar10,0.03,5,base.16,0.698789
1,0,4,res9,cifar10,0.03,6,base.17,0.698789
1,0,4,res9,cifar10,0.03,7,base.18,0.698789
1,0,4,res9,cifar10,0.03,8,classifier,0.531066
1,0,5,res9,cifar10,0.03,0,base.2,0.900805
1,0,5,res9,cifar10,0.03,1,base.6,0.802660
1,0,5,res9,cifar10,0.03,2,base.7,0.782750
1,0,5,res9,cifar10,0.03,3,base.11,0.749501
1,0,5,res9,cifar10,0.03,4,base.15,0.736380
1,0,5,res9,cifar10,0.03,5,base.16,0.748444
1,0,5,res9,cifar10,0.03,6,base.17,0.748444
1,0,5,res9,cifar10,0.03,7,base.18,0.748444
1,0,5,res9,cifar10,0.03,8,classifier,0.486135
1,0,6,res9,cifar10,0.03,0,base.2,0.964976
1,0,6,res9,cifar10,0.03,1,base.6,0.878229
1,0,6,res9,cifar10,0.03,2,base.7,0.728276
1,0,6,res9,cifar10,0.03,3,base.11,0.629615
1,0,6,res9,cifar10,0.03,4,base.15,0.534196
1,0,6,res9,cifar10,0.03,5,base.16,0.540071
1,0,6,res9,cifar10,0.03,6,base.17,0.540071
1,0,6,res9,cifar10,0.03,7,base.18,0.540071
1,0,6,res9,cifar10,0.03,8,classifier,0.490773
1,0,7,res9,cifar10,0.03,0,base.2,0.930263
1,0,7,res9,cifar10,0.03,1,base.6,0.804544
1,0,7,res9,cifar10,0.03,2,base.7,0.695971
1,0,7,res9,cifar10,0.03,3,base.11,0.572735
1,0,7,res9,cifar10,0.03,4,base.15,0.483044
1,0,7,res9,cifar10,0.03,5,base.16,0.374554
1,0,7,res9,cifar10,0.03,6,base.17,0.374554
1,0,7,res9,cifar10,0.03,7,base.18,0.374554
1,0,7,res9,cifar10,0.03,8,classifier,0.094072
1,0,8,res9,cifar10,0.03,0,base.2,0.935034
1,0,8,res9,cifar10,0.03,1,base.6,0.871335
1,0,8,res9,cifar10,0.03,2,base.7,0.825734
1,0,8,res9,cifar10,0.03,3,base.11,0.750823
1,0,8,res9,cifar10,0.03,4,base.15,0.689796
1,0,8,res9,cifar10,0.03,5,base.16,0.661247
1,0,8,res9,cifar10,0.03,6,base.17,0.661247
1,0,8,res9,cifar10,0.03,7,base.18,0.661247
1,0,8,res9,cifar10,0.03,8,classifier,0.191442
1,0,9,res9,cifar10,0.03,0,base.2,0.935838
1,0,9,res9,cifar10,0.03,1,base.6,0.875229
1,0,9,res9,cifar10,0.03,2,base.7,0.792140
1,0,9,res9,cifar10,0.03,3,base.11,0.650984
1,0,9,res9,cifar10,0.03,4,base.15,0.571841
1,0,9,res9,cifar10,0.03,5,base.16,0.597076
1,0,9,res9,cifar10,0.03,6,base.17,0.597076
1,0,9,res9,cifar10,0.03,7,base.18,0.597076
1,0,9,res9,cifar10,0.03,8,classifier,0.180029
1,1,2,res9,cifar10,0.03,0,base.2,0.985750
1,1,2,res9,cifar10,0.03,1,base.6,0.956240
1,1,2,res9,cifar10,0.03,2,base.7,0.872758
1,1,2,res9,cifar10,0.03,3,base.11,0.817577
1,1,2,res9,cifar10,0.03,4,base.15,0.701858
1,1,2,res9,cifar10,0.03,5,base.16,0.580368
1,1,2,res9,cifar10,0.03,6,base.17,0.580368
1,1,2,res9,cifar10,0.03,7,base.18,0.580368
1,1,2,res9,cifar10,0.03,8,classifier,0.100270
1,1,3,res9,cifar10,0.03,0,base.2,0.981488
1,1,3,res9,cifar10,0.03,1,base.6,0.789357
1,1,3,res9,cifar10,0.03,2,base.7,0.469127
1,1,3,res9,cifar10,0.03,3,base.11,0.328889
1,1,3,res9,cifar10,0.03,4,base.15,0.302223
1,1,3,res9,cifar10,0.03,5,base.16,0.366668
1,1,3,res9,cifar10,0.03,6,base.17,0.366668
1,1,3,res9,cifar10,0.03,7,base.18,0.366668
1,1,3,res9,cifar10,0.03,8,classifier,0.425370
1,1,4,res9,cifar10,0.03,0,base.2,0.976929
1,1,4,res9,cifar10,0.03,1,base.6,0.900365
1,1,4,res9,cifar10,0.03,2,base.7,0.743403
1,1,4,res9,cifar10,0.03,3,base.11,0.701041
1,1,4,res9,cifar10,0.03,4,base.15,0.527356
1,1,4,res9,cifar10,0.03,5,base.16,0.431490
1,1,4,res9,cifar10,0.03,6,base.17,0.431490
1,1,4,res9,cifar10,0.03,7,base.18,0.431490
1,1,4,res9,cifar10,0.03,8,classifier,0.148851
1,1,5,res9,cifar10,0.03,0,base.2,0.935762
1,1,5,res9,cifar10,0.03,1,base.6,0.918146
1,1,5,res9,cifar10,0.03,2,base.7,0.805409
1,1,5,res9,cifar10,0.03,3,base.11,0.726224
1,1,5,res9,cifar10,0.03,4,base.15,0.708957
1,1,5,res9,cifar10,0.03,5,base.16,0.655746
1,1,5,res9,cifar10,0.03,6,base.17,0.655746
1,1,5,res9,cifar10,0.03,7,base.18,0.655746
1,1,5,res9,cifar10,0.03,8,classifier,0.238608
1,1,6,res9,cifar10,0.03,0,base.2,0.979179
1,1,6,res9,cifar10,0.03,1,base.6,0.925885
1,1,6,res9,cifar10,0.03,2,base.7,0.789089
1,1,6,res9,cifar10,0.03,3,base.11,0.735908
1,1,6,res9,cifar10,0.03,4,base.15,0.643126
1,1,6,res9,cifar10,0.03,5,base.16,0.442714
1,1,6,res9,cifar10,0.03,6,base.17,0.442714
1,1,6,res9,cifar10,0.03,7,base.18,0.442714
