round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,11.7568,4.7221,7.7139,11.7882,0,0.138136,0.076158,2.200224,0.620551,0.844972,0.216253,0.002064,0.001138,0.000859,0.000242,0.011797,0.003019,0.580788,0.150381,0.082577,39.1539,36.5217,75.6757,12.5665
2,0.00999014,17.0341,10.4732,11.7653,16.7131,0,0.105618,0.04585,1.368455,0.428003,0.870389,0.284221,0.001578,0.000685,0.000534,0.000167,0.012152,0.003968,0.552497,0.164658,0.09202,34.2471,41.4286,75.6757,10.0866
3,0.00996061,18.4369,10.7196,18.1198,18.0406,0,0.101171,0.043723,1.143365,0.401907,0.801569,0.227499,0.001512,0.000653,0.000446,0.000157,0.011191,0.003176,0.38593,0.089636,0.011923,45.6757,30.0,75.6757,11.7804
4,0.00991152,18.3701,12.4454,24.4887,18.4365,0,0.109786,0.0459,1.128504,0.312905,0.822431,0.241794,0.00164,0.000686,0.00044,0.000122,0.011483,0.003376,0.402568,0.088382,0.01965,36.5179,41.8605,78.3784,10.8771
5,0.00984307,21.1089,14.9345,26.4185,20.9763,0,0.110884,0.04233,1.055205,0.277522,0.791537,0.233997,0.001657,0.000632,0.000412,0.000108,0.011051,0.003267,0.345084,0.048614,0.002097,29.6757,46.0,75.6757,9.0828
6,0.00975553,24.6493,19.5773,40.946,24.5958,0,0.113559,0.035799,1.061908,0.254035,0.809882,0.242817,0.001697,0.000535,0.000414,9.9e-05,0.011307,0.00339,0.315207,0.047517,0.007723,28.1274,42.1429,70.2703,8.7629
7,0.00964923,27.3213,22.2714,37.2844,26.9754,0,0.116316,0.039345,1.071048,0.269196,0.796747,0.246168,0.001738,0.000588,0.000418,0.000105,0.011124,0.003437,0.336315,0.051607,4.2e-05,23.9066,46.3636,70.2703,8.4081
8,0.00952461,27.0541,20.9464,39.5771,26.5279,0,0.118775,0.038445,1.112345,0.269296,0.779966,0.23943,0.001775,0.000574,0.000434,0.000105,0.01089,0.003343,0.29228,0.056379,-0.003335,23.3815,44.186,67.5676,7.8926
9,0.00938215,28.4569,22.9422,42.0509,28.1538,0,0.118976,0.036714,1.139731,0.269265,0.776846,0.236539,0.001778,0.000549,0.000445,0.000105,0.010846,0.003303,0.308715,0.042857,-0.001034,29.0365,39.5349,68.5714,9.0392
10,0.00922242,29.7261,25.1349,37.4175,29.4565,0,0.119722,0.036018,1.170389,0.282482,0.769633,0.238708,0.001789,0.000538,0.000457,0.00011,0.010745,0.003333,0.280808,0.048416,-0.002738,29.2027,46.5116,75.7143,7.7251
